Data;DataHora;Grupo;Transportadora;ChaveNFe;NumeroNF;ShipmentOrderID;UF;FaixaPeso;PesoRealKg;ValorCobrado;ValorEBBEstimado;Economia
2026-07-09;2026-07-09 12:50:17.867;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040331061552773802;4033106;31929514;SP;30kg+;46.734;163.19;397.9043069948186;234.71430699481863
2026-07-09;2026-07-09 22:09:04.117;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040331201668579769;4033120;31932776;BA;30kg+;48.48;514.68;632.1727540983607;117.4927540983607
2026-07-09;2026-07-09 22:09:42.307;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040331191269308019;4033119;31932780;SP;3-5kg;4.572;15.64;376.4645323741007;360.8245323741007
2026-07-10;2026-07-10 11:40:17.733;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040329541483129250;4032954;31935349;SP;30kg+;36.288;120.87;397.9043069948186;277.0343069948186
2026-07-10;2026-07-10 18:45:18.747;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260701336140000360550010040331661128104891;4033166;31938755;RO;20-30kg;24.024;166.19;461.6;295.41
2026-07-11;2026-07-11 13:00:28.523;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040339651434259666;4033965;31941847;SP;30kg+;51.8664258;250.24;397.9043069948186;147.66430699481862
2026-07-11;2026-07-11 13:45:19.683;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040340311068568203;4034031;31942026;SP;30kg+;54.276;185.15;397.9043069948186;212.75430699481862
2026-07-11;2026-07-11 17:30:27.997;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040340501616329549;4034050;31942946;RS;10-20kg;13.236;33.22;359.7268;326.5068
2026-07-11;2026-07-11 20:15:23.920;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040340511722881915;4034051;31943674;PR;30kg+;70.584;221.88;537.3662837837838;315.48628378378385
2026-07-12;2026-07-12 13:40:18.933;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040340561572530787;4034056;31946849;AL;30kg+;99.846;2442.8;720.6108695652174;-1722.1891304347828
2026-07-12;2026-07-12 13:45:16.970;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040340601891056821;4034060;31946947;AL;30kg+;93.408;2280.45;720.6108695652174;-1559.8391304347824
2026-08-19;2026-08-19 21:45:29.660;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040717401146660372;4071740;32322547;SP;30kg+;89.32725624999999;260.74;397.9043069948186;137.16430699481862
2026-08-19;2026-08-19 15:15:31.843;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040714081396530383;4071408;32318806;SP;30kg+;98.3296;286.1;397.9043069948186;111.8043069948186
2026-08-15;2026-08-15 07:55:19.373;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040695531845101968;4069553;32289339;SP;20-30kg;20.52;52.92;375.2006624605678;322.2806624605678
2026-08-13;2026-08-13 12:15:35.017;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040673921771783139;4067392;32273846;SP;30kg+;53.76;167.58;397.9043069948186;230.3243069948186
2026-08-08;2026-08-08 12:55:18.223;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040632211522899138;4063221;32234597;SP;30kg+;47.982;166.93;397.9043069948186;230.97430699481862
2026-07-12;2026-07-12 14:10:18.537;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040340661115265874;4034066;31947082;AL;30kg+;93.408;2280.45;720.6108695652174;-1559.8391304347824
2026-07-12;2026-07-12 16:30:22.717;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040339861460205861;4033986;31948256;SP;10-20kg;12.876;28.63;377.716496350365;349.086496350365
2026-07-12;2026-07-12 18:45:18.087;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040339911965062464;4033991;31948957;BA;30kg+;39.364075008;403.2;632.1727540983607;228.97275409836067
2026-07-12;2026-07-12 22:45:17.690;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040340681666655231;4034068;31950707;PR;30kg+;87.92;267.39;537.3662837837838;269.97628378378386
2026-07-13;2026-07-13 09:30:43.837;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040340761207811510;4034076;31952171;BA;30kg+;93.408;299.24;632.1727540983607;332.93275409836065
2026-07-13;2026-07-13 12:55:19.000;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260701336140000360550010040339051719707103;4033905;31953798;GO;30kg+;32.28;121.82;502.2634285714286;380.4434285714286
2026-07-13;2026-07-13 19:30:31.180;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040347111732832057;4034711;31957727;SP;20-30kg;27.84;97.8;375.2006624605678;277.4006624605678
2026-07-13;2026-07-13 19:30:31.180;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040347141157958616;4034714;31957732;BA;30kg+;70.056;777.31;632.1727540983607;-145.1372459016393
2026-07-14;2026-07-14 10:55:36.820;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040347281878242405;4034728;31960864;BA;30kg+;40.824;422.39;632.1727540983607;209.78275409836067
2026-07-14;2026-07-14 11:08:57.467;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040347291999176923;4034729;31960928;SP;3-5kg;4.584;17.12;376.4645323741007;359.3445323741007
2026-07-14;2026-07-14 14:15:26.990;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040347271754199624;4034727;31962623;RN;30kg+;51.996;238.52;709.5384615384615;471.01846153846157
2026-07-14;2026-07-14 15:15:18.090;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040347261361725528;4034726;31963214;SP;20-30kg;22.896;60.59;375.2006624605678;314.6106624605678
2026-07-14;2026-07-14 18:15:20.147;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040347701353685065;4034770;31965023;SP;20-30kg;22.728;60.7;375.2006624605678;314.5006624605678
2026-07-14;2026-07-14 19:15:19.150;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040355881738096653;4035588;31965466;PR;30kg+;51.276;168.07;537.3662837837838;369.29628378378385
2026-07-14;2026-07-14 21:45:18.170;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040355941260099480;4035594;31966457;SP;10-20kg;16.008;81.16;377.716496350365;296.556496350365
2026-07-15;2026-07-15 09:45:22.407;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040363331122214770;4036333;31968295;PR;30kg+;61.488;196.02;537.3662837837838;341.34628378378386
2026-07-15;2026-07-15 11:20:19.897;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260701336140000360550010040349561917123535;4034956;31970351;GO;30kg+;53.76;138.64;502.2634285714286;363.62342857142863
2026-07-15;2026-07-15 13:15:22.310;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040364001551563827;4036400;31971517;SP;30kg+;93.408;273.95;397.9043069948186;123.95430699481864
2026-07-15;2026-07-15 15:00:34.923;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040364231959109655;4036423;31972415;SP;30kg+;53.196;258.43;397.9043069948186;139.47430699481862
2026-07-15;2026-07-15 20:25:12.073;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040364261808117162;4036426;31975200;SP;30kg+;30.648;115.73;397.9043069948186;282.1743069948186
2026-07-16;2026-07-16 12:30:26.067;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040358501845601504;4035850;31979512;SP;20-30kg;27.84;146.74;375.2006624605678;228.4606624605678
2026-07-16;2026-07-16 18:54:56.430;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040365241245249735;4036524;31983327;SP;30kg+;32.016;119.78;397.9043069948186;278.12430699481865
2026-07-16;2026-07-16 22:15:18.623;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040365391538332540;4036539;31984760;BA;5-10kg;6.72;56.64;294.1158904109589;237.47589041095893
2026-07-17;2026-07-17 09:00:28.347;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040365681840565510;4036568;31986146;MG;30kg+;55.40262241;199.1;703.1904179104478;504.09041791044774
2026-07-17;2026-07-17 15:55:18.657;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040366991340942279;4036699;31988918;SP;30kg+;54.88227044999999;184.81;397.9043069948186;213.09430699481862
2026-07-18;2026-07-18 16:25:18.453;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040387371011440518;4038737;31994793;BA;30kg+;37.527;140.33;632.1727540983607;491.8427540983606
2026-07-18;2026-07-18 22:30:23.697;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040385451882093000;4038545;31996304;SP;10-20kg;12.876;28.63;377.716496350365;349.086496350365
2026-07-20;2026-07-20 19:00:32.083;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040390241298486142;4039024;32011725;MG;10-20kg;11.472;31.38;349.35677966101696;317.97677966101696
2026-07-20;2026-07-20 21:35:17.260;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260701336140000360550010040388491300422884;4038849;32013473;AC;30kg+;36.288;173.36;929.5450000000001;756.1850000000001
2026-07-20;2026-07-20 21:35:17.260;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260701336140000360550010040388521784099691;4038852;32013474;AC;30kg+;36.288;173.36;929.5450000000001;756.1850000000001
2026-07-21;2026-07-21 07:15:21.817;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040390531574883661;4039053;32015147;SP;10-20kg;18.48;48.73;377.716496350365;328.986496350365
2026-07-21;2026-07-21 14:15:20.070;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040411861648410358;4041186;32017820;RN;30kg+;50.813;233.66;709.5384615384615;475.8784615384616
2026-07-21;2026-07-21 15:15:17.130;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040392611894159010;4039261;32018680;BA;20-30kg;22.68;210.49;407.9010810810811;197.41108108108108
2026-07-21;2026-07-21 17:00:27.770;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040392631208251948;4039263;32020021;SP;20-30kg;22.68;66.2;375.2006624605678;309.0006624605678
2026-07-21;2026-07-21 18:41:14.357;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040404631650360157;4040463;32021126;SP;3-5kg;3.48;15.73;376.4645323741007;360.7345323741007
2026-07-21;2026-07-21 18:41:35.413;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040404651927463948;4040465;32021128;SP;30kg+;43.086;152.61;397.9043069948186;245.2943069948186
2026-07-21;2026-07-21 18:43:32.217;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040404641963587042;4040464;32021131;SP;5-10kg;6.72;19.82;366.5678466076696;346.7478466076696
2026-07-21;2026-07-21 18:43:37.157;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040470811639781549;4047081;32021132;MG;30kg+;63.45111292799999;221.96;703.1904179104478;481.2304179104477
2026-07-21;2026-07-21 19:00:29.820;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040406171247079516;4040617;32021279;SP;20-30kg;20.592;57.36;375.2006624605678;317.8406624605678
2026-07-21;2026-07-21 19:20:17.440;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040406381060186904;4040638;32021467;SP;10-20kg;12.12;28.26;377.716496350365;349.456496350365
2026-07-21;2026-07-21 20:20:16.970;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040406341062521361;4040634;32021963;SP;20-30kg;27.84;150.18;375.2006624605678;225.0206624605678
2026-07-22;2026-07-22 10:00:34.050;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040406731810735657;4040673;32024743;SP;10-20kg;10.464;47.86;377.716496350365;329.856496350365
2026-07-22;2026-07-22 11:35:15.633;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040406741129945139;4040674;32025453;SP;30kg+;36.178;121.13;397.9043069948186;276.77430699481863
2026-07-22;2026-07-22 12:45:19.200;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260701336140000360550010040418031814674831;4041803;32026181;GO;30kg+;78.850509;106.75;502.2634285714286;395.5134285714286
2026-07-22;2026-07-22 13:35:14.630;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260701336140000360550010040460991601024791;4046099;32026484;GO;30kg+;56.637684;137.58;502.2634285714286;364.68342857142864
2026-07-22;2026-07-22 13:40:21.140;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040461001846443676;4046100;32026523;BA;20-30kg;20.16;63.91;407.9010810810811;343.9910810810811
2026-07-22;2026-07-22 13:50:20.800;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040430321755601680;4043032;32026588;BA;30kg+;93.408;299.24;632.1727540983607;332.93275409836065
2026-07-22;2026-07-22 14:30:26.337;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260701336140000360550010040460261865742722;4046026;32026837;MS;30kg+;100.608;188.08;512.7392857142858;324.6592857142857
2026-07-22;2026-07-22 14:55:16.537;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040429201459611263;4042920;32027031;MA;30kg+;93.408;336.88;784.1933333333333;447.3133333333333
2026-07-22;2026-07-22 15:30:25.357;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040429761856490980;4042976;32027303;MG;30kg+;93.408;272.4;703.1904179104478;430.7904179104478
2026-07-22;2026-07-22 16:03:56.837;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040430241077000022;4043024;32028332;BA;30kg+;139.512;1622.56;632.1727540983607;-990.3872459016393
2026-07-22;2026-07-22 16:04:46.047;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040406751041602810;4040675;32028335;BA;10-20kg;18.144;208.59;388.9172222222222;180.32722222222222
2026-07-22;2026-07-22 17:45:21.640;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460421599585628;4046042;32029539;SP;10-20kg;13.44;30.5;377.716496350365;347.216496350365
2026-07-22;2026-07-22 21:00:29.800;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040429381908712953;4042938;32031350;SE;30kg+;53.76;191.19;513.4777777777778;322.28777777777776
2026-07-22;2026-07-22 21:30:36.570;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040429461682049142;4042946;32031590;RS;30kg+;93.408;999.63;639.6241803278688;-360.0058196721312
2026-07-31;2026-07-31 12:35:16.760;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040616521607402199;4061652;32099059;SP;30kg+;87.69467761;281.76;397.9043069948186;116.14430699481863
2026-07-29;2026-07-29 20:15:21.083;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040616661462064196;4061666;32087883;PE;30kg+;53.76;216.72;559.5709815950921;342.8509815950921
2026-07-29;2026-07-29 16:45:20.817;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040485861380533190;4048586;32086258;BA;30kg+;53.76;579.39;632.1727540983607;52.78275409836067
2026-07-26;2026-07-26 20:45:20.573;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040470541665111647;4047054;32060947;SP;30kg+;41.748;148.19;397.9043069948186;249.71430699481863
2026-07-26;2026-07-26 20:35:15.553;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040470441883332932;4047044;32060822;SP;30kg+;38.472;138.92;397.9043069948186;258.98430699481867
2026-07-26;2026-07-26 11:00:30.470;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040468331034433020;4046833;32055278;SP;30kg+;50.628;175.5;397.9043069948186;222.40430699481863
2026-07-26;2026-07-26 10:10:19.397;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040468161429605001;4046816;32054982;SP;5-10kg;9.072;41.35;366.5678466076696;325.21784660766957
2026-07-25;2026-07-25 11:00:28.337;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040467681304740419;4046768;32051049;SP;30kg+;58.898;182.02;397.9043069948186;215.88430699481862
2026-07-24;2026-07-24 21:15:21.730;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040467321660480721;4046732;32048977;SP;30kg+;57.795135552000005;195.36;397.9043069948186;202.5443069948186
2026-07-24;2026-07-24 21:00:28.213;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040467291433562977;4046729;32048876;SP;30kg+;53.76;184.08;397.9043069948186;213.8243069948186
2026-07-24;2026-07-24 19:30:29.650;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040467271250178057;4046727;32048234;SP;30kg+;42.882;139.77;397.9043069948186;258.13430699481864
2026-07-24;2026-07-24 17:00:29.983;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040439701865313841;4043970;32046614;SP;30kg+;77.7866628;252.56;397.9043069948186;145.34430699481862
2026-07-24;2026-07-24 16:10:23.907;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040439881044295828;4043988;32046231;SP;30kg+;38.494;138.6;397.9043069948186;259.3043069948186
2026-07-24;2026-07-24 15:15:20.760;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040440861135334754;4044086;32045805;SP;30kg+;94.234;303.48;397.9043069948186;94.42430699481861
2026-07-24;2026-07-24 14:15:26.007;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460731393024619;4046073;32045205;SP;30kg+;37.752;124.75;397.9043069948186;273.1543069948186
2026-07-24;2026-07-24 13:35:14.917;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040461091279208883;4046109;32045049;SP;30kg+;45.036;158.19;397.9043069948186;239.71430699481863
2026-07-24;2026-07-24 13:00:29.970;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040439631586129535;4043963;32044953;SP;20-30kg;23.352;122.63;375.2006624605678;252.5706624605678
2026-07-24;2026-07-24 11:45:20.253;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460381982794134;4046038;32044520;SP;30kg+;48.426;154.68;397.9043069948186;243.22430699481862
2026-07-23;2026-07-23 23:00:29.333;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460841175190740;4046084;32041957;SP;30kg+;38.424;125.85;397.9043069948186;272.0543069948186
2026-07-23;2026-07-23 19:15:17.540;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460651280817760;4046065;32040377;SP;20-30kg;28.14438976;105.24;375.2006624605678;269.9606624605678
2026-07-23;2026-07-23 18:15:18.813;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040425301730997120;4042530;32039717;SP;30kg+;40.656;145.19;397.9043069948186;252.71430699481863
2026-07-23;2026-07-23 12:40:17.673;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040424501272479444;4042450;32036178;SP;30kg+;77.7866628;252.56;397.9043069948186;145.34430699481862
2026-07-23;2026-07-23 11:15:19.327;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040427181362906308;4042718;32035368;SP;30kg+;77.7866628;229.73;397.9043069948186;168.17430699481864
2026-07-23;2026-07-23 11:05:16.397;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460541657560832;4046054;32035205;SP;30kg+;40.32;144.23;397.9043069948186;253.67430699481864
2026-07-23;2026-07-23 10:15:18.237;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040427011366558439;4042701;32034615;SP;30kg+;36.288;132.69;397.9043069948186;265.2143069948186
2026-07-23;2026-07-23 07:30:32.267;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040461011715741743;4046101;32033813;SP;30kg+;44.47017616;156.1;397.9043069948186;241.80430699481863
